Date,open,high,low,close,volume
2018-01-26 18:00:00,10993.92898,11150.1912,10978.35096,11141.71672,140.553533476
2018-01-26 18:30:00,11142.1207,11157.316719999999,11013.161100000001,11070.30224,107.38459796
2018-01-26 19:00:00,11068.420240000001,11083.88824,10980.286,11009.20404,136.32935199
2018-01-26 19:30:00,11007.280040000001,11036.85052,10945.79642,10989.825939999999,134.37302839
2018-01-26 20:00:00,10985.33352,11017.712,10875.194,10924.19714,143.69321898
2018-01-26 20:30:00,10920.75312,11050.715099999998,10902.7415,10994.95766,119.95
2018-01-26 21:00:00,10996.54166,11055.24056,10954.464240000001,10982.95796,58.48
2018-01-26 21:30:00,10980.81598,10985.833999999999,10831.98778,10838.815779999999,85.0788875
2018-01-26 22:00:00,10842.944220000001,10932.997200000002,10810.3391,10882.45148,122.65855864
2018-01-26 22:30:00,10879.5455,10928.18992,10822.50252,10829.65454,124.64
2018-01-26 23:00:00,10827.052539999999,10874.56404,10771.82006,10799.48978,94.4350009
2018-01-26 23:30:00,10800.973759999999,10965.92238,10787.85514,10954.45838,108.27
2018-01-27 00:00:00,10957.915939999999,11155.372,10942.60662,11084.642,155.27
2018-01-27 00:30:00,11082.6,11194.381879999999,11052.526000000002,11058.93402,144.102604762
2018-01-27 01:00:00,11060.744,11169.424734953998,11054.368919999999,11085.83786,157.2
2018-01-27 01:30:00,11087.9226,11093.1806,10901.88402,10930.612079999999,217.346814547
2018-01-27 02:00:00,10936.0379,11005.87748,10918.40944,10939.260019999998,250.81639
2018-01-27 02:30:00,10916.69182,11077.68204,10853.772,11024.265080000001,250.5091371
2018-01-27 03:00:00,11046.912520000002,11196.13392,11011.624,11089.79002,194.494273845
2018-01-27 03:30:00,11093.362239999999,11145.10598,11050.12602,11105.379920000001,159.079767463
2018-01-27 04:00:00,11106.11174,11126.221739999999,10967.31988,10993.10998,166.842100475
2018-01-27 04:30:00,10996.80474,11118.93732,10981.73398,11098.709321658001,202.360390133
2018-01-27 05:00:00,11098.93892,11123.541999999998,10984.8261,11012.706119999999,110.51340661
2018-01-27 05:30:00,11012.426060000002,11143.61602,10987.578019999999,11131.294,173.858226381
2018-01-27 06:00:00,11146.258,11273.392,11117.9013,11233.2,411.587408615
2018-01-27 06:30:00,11229.422,11337.13802,11205.658,11304.07504,244.42286993
2018-01-27 07:00:00,11303.64504,11405.7817,11277.338,11301.094000000001,205.589916448
2018-01-27 07:30:00,11295.91804,11301.90004,11153.297999999999,11177.954000000002,162.460856349
2018-01-27 08:00:00,11181.10378,11271.104000000001,11166.58798,11232.8466,157.27510342
2018-01-27 08:30:00,11232.87768,11320.94798,11182.45602,11183.562020000001,163.908115109
2018-01-27 09:00:00,11181.036,11229.89222,11132.303100000001,11178.79536,152.27
2018-01-27 09:30:00,11188.79598,11229.67936,11148.211360000001,11157.49938,134.944130966
2018-01-27 10:00:00,11156.37736,11288.3925,11147.479360000001,11273.149780000002,201.306742228
2018-01-27 10:30:00,11271.099760000001,11334.02794,11191.866,11227.54044,136.587869866
2018-01-27 11:00:00,11227.666439999999,11272.568000000001,11175.720120000002,11228.13826,102.87495563
2018-01-27 11:30:00,11229.05026,11268.36292,10960.17768884,10997.1546,249.520467146
2018-01-27 12:00:00,10974.95272,11042.02512,10860.492040000001,10989.3936,236.434071766
2018-01-27 12:30:00,10984.085620000002,11043.69504,10937.40402,11022.847980000002,149.966243571
2018-01-27 13:00:00,11025.63798,11080.78082,10955.48104,10986.66002,133.745752481
2018-01-27 13:30:00,10996.53602,11101.544,10987.256019999999,11070.43659446,116.949762937
2018-01-27 14:00:00,11073.7,11126.00046,11032.112219999999,11065.57002,153.710477583
2018-01-27 14:30:00,11060.974,11072.0433,10969.847899999999,11038.72604,172.333839248
2018-01-27 15:00:00,11038.71204,11070.688,11011.9955,11060.365979999999,141.75078054
2018-01-27 15:30:00,11056.69598,11172.107979999999,11053.20998,11150.438,230.259884145
2018-01-27 16:00:00,11146.415980000002,11492.698840000001,11139.57598,11480.894839999999,487.653509839
2018-01-27 16:30:00,11467.610920000001,11474.31296,11378.73428,11390.780299999999,302.193534977
2018-01-27 17:00:00,11391.91028,11568.15242,11384.690279999999,11562.5524,241.730916733
2018-01-27 17:30:00,11576.334060000001,11587.618059999999,11473.636,11522.442019999999,268.581329447
2018-01-27 18:00:00,11520.11476,11554.13812,11406.826799999999,11449.52598,152.07178722
2018-01-27 18:30:00,11448.214,11491.855435618,11401.413620000001,11475.19514,94.50630454
2018-01-27 19:00:00,11473.80314,11481.02516,11444.94578,11463.991919999999,108.11914726
2018-01-27 19:30:00,11464.39716,11523.972,11454.61558,11488.78398,135.45136447
2018-01-27 20:00:00,11489.039959999998,11507.68044,11444.36596,11503.948240000002,80.59064173
2018-01-27 20:30:00,11508.08178,11637.658059999998,11504.4015,11609.39368,136.86026661
2018-01-27 21:00:00,11609.49568,11621.54958,11482.59002,11531.48922,106.19
2018-01-27 21:30:00,11530.74254,11540.17516,11453.60232,11502.36374,118.63
2018-01-27 22:00:00,11500.981759999999,11607.12638,11473.36456,11558.06618,99.62
2018-01-27 22:30:00,11548.821794838,11602.534340000002,11527.13202,11539.50004,118.43237739
2018-01-27 23:00:00,11542.43402,11551.194835369997,11424.086399999998,11510.3276,142.23
2018-01-27 23:30:00,11510.6876,11523.6438,11424.124039999999,11429.830059999998,88.97351198
2018-01-28 00:00:00,11430.59806,11486.40064,11372.90008,11465.1,120.96647355
2018-01-28 00:30:00,11466.77,11520.04996,11450.661259999999,11512.78796,108.4189975
2018-01-28 01:00:00,11515.308359999999,11605.87842,11506.04546,11524.572,163.54191899
2018-01-28 01:30:00,11521.812,11557.8407,11435.65706,11447.32106,316.841138057
2018-01-28 02:00:00,11444.11964,11522.63398,11413.82234,11479.749979999999,201.63087371
2018-01-28 02:30:00,11483.11534,11554.692,11454.398000000001,11484.511999999999,231.518005
2018-01-28 03:00:00,11486.620499999999,11510.933280000001,11416.351939999999,11490.217999999999,154.234627604
2018-01-28 03:30:00,11487.53602,11607.939121448,11479.114,11594.496000000001,272.662748
2018-01-28 04:00:00,11593.024,11602.38972,11547.653999999999,11562.63402,227.852198088
2018-01-28 04:30:00,11560.332,11718.40176,11557.635999999999,11716.125759999999,243.36009553
2018-01-28 05:00:00,11718.43578,11846.29292,11670.478899999998,11828.276000000002,266.51551734
2018-01-28 05:30:00,11827.766,12038.46202,11822.356000000002,11974.92732,392.826013533
2018-01-28 06:00:00,11956.691320000002,11964.935594646,11842.01602,11881.184,308.695294083
2018-01-28 06:30:00,11882.11604,11979.137980000001,11852.253560000001,11967.471979999998,232.667942269
2018-01-28 07:00:00,11967.759999999998,12211.08804,11952.394980000001,12174.612019999999,392.399791208
2018-01-28 07:30:00,12172.838,12191.72398,12024.805040000001,12067.908300000001,344.00383898
2018-01-28 08:00:00,12071.885980000001,12098.197619999999,11928.613119999998,11949.37512,223.524916112
2018-01-28 08:30:00,11949.45998,12030.45744,11943.157019999999,11982.9299,223.05717638
2018-01-28 09:00:00,11984.824346042,12380.074,11918.800019999999,11933.79372,162.98582078
2018-01-28 09:30:00,11932.208040000001,11937.105780000002,11816.49414,11842.432936774001,215.013642483
2018-01-28 10:00:00,11839.754956774002,11948.226200000001,11812.96772,11934.0402,181.11702978
2018-01-28 10:30:00,11931.23018,11977.32,11876.63422,11944.908,134.1558909
2018-01-28 11:00:00,11943.382000000001,11968.334480000001,11821.078,11875.236079999999,167.70623909
2018-01-28 11:30:00,11876.05206,11944.80988,11846.992,11901.74,124.02706183
2018-01-28 12:00:00,11896.428020000001,11997.35252,11855.881846536,11982.27052,153.72648897
2018-01-28 12:30:00,11982.88292,12057.702000000001,11922.65512,11947.11368,180.099497317
2018-01-28 13:00:00,11948.5537,11959.4197,11710.5397,11764.16772,175.86329528
2018-01-28 13:30:00,11760.16206,11794.146,11664.49402,11754.496060000001,197.20085777
2018-01-28 14:00:00,11755.55346,11860.74658,11737.557999999999,11837.158399999998,160.59403038
2018-01-28 14:30:00,11839.9091,11856.9951,11721.28002,11813.835320000002,138.457019785
2018-01-28 15:00:00,11811.90732,11834.979800000001,11718.916000000001,11762.25394,123.48
2018-01-28 15:30:00,11765.15394,11838.804,11749.475999999999,11828.31294,148.83128256
2018-01-28 16:00:00,11831.182,11878.445436412,11759.852060000001,11768.970060000001,176.30806826
2018-01-28 16:30:00,11766.011999999999,11810.006,11730.232200000002,11802.393960000001,161.89356771
2018-01-28 17:00:00,11805.529980000001,11871.5792,11798.66198,11853.268659999998,107.6423655
2018-01-28 17:30:00,11852.92866,11889.565980000001,11761.0089,11774.1629,125.51809898
2018-01-28 18:00:00,11773.7529,11822.23012,11742.375940000002,11811.52212,115.87
2018-01-28 18:30:00,11808.240119999999,11850.64158,11793.080120000002,11808.38994,89.48
2018-01-28 19:00:00,11815.09594,11822.97794,11763.226019999998,11770.48564,83.22
2018-01-28 19:30:00,11769.359639999999,11803.996000000001,11728.886,11794.705980000002,152.08
2018-01-28 20:00:00,11791.30564,11856.488389576,11769.84404,11852.44176,72.11
2018-01-28 20:30:00,11861.102,11883.778,11809.45386,11840.64796,68.0620097
2018-01-28 21:00:00,11842.38596,11952.210019999999,11834.13796,11908.935959999999,106.81700576
2018-01-28 21:30:00,11900.145939999999,11929.054,11873.669960000001,11921.374,111.9
2018-01-28 22:00:00,11922.84798,11954.87598,11889.76804,11942.45402,139.64
2018-01-28 22:30:00,11940.212019999999,11952.02932,11897.011999999999,11911.38696,80.71
2018-01-28 23:00:00,11911.44296,11924.736959999998,11870.6936,11914.34,88.32617652
2018-01-28 23:30:00,11914.708,11934.205919999999,11817.9318,11831.157799999999,121.64
2018-01-29 00:00:00,11832.6091,11875.97294,11811.53,11853.425460000002,119.03
2018-01-29 00:30:00,11852.00316,11960.33202,11822.941640000001,11924.84398,154.242990631
2018-01-29 01:00:00,11925.39396,11941.99526,11843.619999999999,11866.633960000001,107.71
2018-01-29 01:30:00,11865.323980000001,11876.98398,11546.0098,11559.0818,270.295235271
2018-01-29 02:00:00,11578.408,11668.85604,11455.422,11507.083739999998,371.187162945
2018-01-29 02:30:00,11505.00502,11618.698540000001,11432.786080000002,11535.24374,383.513092453
2018-01-29 03:00:00,11536.15974,11597.593920000001,11511.151979999999,11573.107039999999,183.348116021
2018-01-29 03:30:00,11573.14704,11594.863387278001,11484.458040000001,11537.122800000001,138.24218638
2018-01-29 04:00:00,11538.84478,11574.018820000001,11469.41198,11570.3948,130.920381236
2018-01-29 04:30:00,11571.760820000001,11630.50996,11552.54914,11589.95402,178.050829034
2018-01-29 05:00:00,11588.918178634,11702.13534,11579.1,11665.27598,119.962663773
2018-01-29 05:30:00,11665.40598,11669.387980000001,11582.98202,11598.23,132.302892881
2018-01-29 06:00:00,11597.635360000002,11622.08204,11571.679999999998,11588.83202,104.88890268
2018-01-29 06:30:00,11583.64,11614.036617118,11393.199219999999,11454.783959999999,259.868460999
2018-01-29 07:00:00,11453.21596,11469.47136,11297.436,11415.24156,254.622289251
2018-01-29 07:30:00,11416.69744,11418.731360000002,11350.84204,11389.48834,163.471748004
2018-01-29 08:00:00,11389.41432,11394.81234,11296.762299999999,11323.587940000001,149.428650208
2018-01-29 08:30:00,11310.647120000001,11383.100202504,11214.372,11358.4434,199.478245475
2018-01-29 09:00:00,11357.17996,11477.704,11351.288242068,11401.42402,165.88625991
2018-01-29 09:30:00,11409.290019999999,11431.622019999999,11339.26926,11344.991279999998,78.793848809
2018-01-29 10:00:00,11344.14726,11425.67,11335.606039999999,11397.385999999999,116.4812859
2018-01-29 10:30:00,11390.50208,11498.502,11389.052080000001,11452.57932,128.23111605
2018-01-29 11:00:00,11458.3133,11463.64532,11364.75876,11405.00598,119.6716267
2018-01-29 11:30:00,11403.686781740002,11411.882000000001,11298.42402,11311.087899999999,157.499944
2018-01-29 12:00:00,11308.42988,11320.68988,11113.43191635,11253.6166,241.820840412
2018-01-29 12:30:00,11256.30258,11282.508619999999,11203.82314,11220.49514,167.71472124
2018-01-29 13:00:00,11221.8884,11260.234999999999,11213.33912,11238.217980000001,123.48912647
2018-01-29 13:30:00,11232.831979999999,11317.99264,11215.02912,11288.33628,140.248485607
2018-01-29 14:00:00,11289.184280000001,11345.189980000001,11248.81406,11338.335219999999,154.4609667
2018-01-29 14:30:00,11338.95942,11408.48794,11329.316340000001,11391.515899999999,153.875151424
2018-01-29 15:00:00,11391.3219,11423.187979999999,11313.80204,11350.06472,138.760979016
2018-01-29 15:30:00,11349.852719999999,11380.04004,11273.374020000001,11293.10198,150.33621063
2018-01-29 16:00:00,11294.447960000001,11401.838,11242.17822,11390.21998,154.014307953
2018-01-29 16:30:00,11390.020721896,11416.92596,11359.598,11376.560000000001,158.62855863
2018-01-29 17:00:00,11374.57602,11398.08022,11313.750561036,11384.10444,111.44876902
2018-01-29 17:30:00,11384.62844,11417.8572,11348.9535,11365.994419999999,133.74506603
2018-01-29 18:00:00,11366.88244,11465.52,11359.04844,11397.86074,113.33
2018-01-29 18:30:00,11398.88602,11405.80802,11295.61604,11347.443988554,197.24
2018-01-29 19:00:00,11351.101999999999,11414.410019882,11337.67802,11370.973439999998,102.25
2018-01-29 19:30:00,11367.55942,11376.31542,11313.11706,11326.85002,85.48097424
2018-01-29 20:00:00,11330.07402,11343.80888,11239.496,11259.45808,141.60786613
2018-01-29 20:30:00,11261.96178,11318.339179999999,11247.059799999999,11293.95276,109.11726692
2018-01-29 21:00:00,11294.516760000002,11321.71598,11255.769020000002,11273.27196,90.39902554
2018-01-29 21:30:00,11273.47996,11322.64198,11259.823999999999,11302.94534,95.74432847
2018-01-29 22:00:00,11303.35932,11356.27302,11301.16532,11329.745700000001,64.42
2018-01-29 22:30:00,11329.5857,11334.597020000001,11272.81984,11287.29104,91.86
2018-01-29 23:00:00,11285.231040000002,11290.80106,11114.50742,11141.70578,125.559627702
2018-01-29 23:30:00,11141.795759999999,11210.06856,11139.22976,11198.71,119.15833239
2018-01-30 00:00:00,11199.35002,11310.119439999999,11171.2,11246.166537075998,152.4
2018-01-30 00:30:00,11247.500537076001,11272.811239999999,11192.610560000001,11262.7127,124.53
2018-01-30 01:00:00,11266.20872,11270.96272,11201.278,11205.798019999998,101.39076271
2018-01-30 01:30:00,11201.87602,11215.66018,11119.429619999999,11121.78436,142.41505916
2018-01-30 02:00:00,11105.29546,11108.17346,10901.91458,10921.62776,194.44
2018-01-30 03:30:00,10975.269080000002,10976.3251,10845.26,10864.58802,147.33577317
2018-01-30 13:30:00,10958.888,10969.86322,10856.21802,10859.98802,153.59
2018-01-30 14:00:00,10850.336294061999,10852.436294062,10524.308,10569.78202,138.52248336
2018-01-30 15:30:00,10550.081880000002,10581.72198,10310.174,10356.939699999999,158.51500651
2018-01-30 16:00:00,10358.44368,10398.09202,10235.439999999999,10311.78772,136.15
2018-01-30 18:30:00,10227.40258,10237.30458,9921.38042,10009.22768,121.88756338
2018-01-30 19:00:00,10020.73692,10118.728,9906.32554,10032.39764,208.39764008
2018-01-31 01:00:00,10104.17802,10112.488000000001,9809.152,9829.976379999998,148.07374003
2018-01-31 01:30:00,9828.524159999999,10011.08882,9712.8041,9884.259820000001,152.76450557
2018-02-01 10:00:00,9828.742479999999,9871.851999999999,9604.65798,9619.31198,152.82
2018-02-01 10:30:00,9608.80656,9671.524280000001,9523.30802,9538.30602,158.31
2018-02-01 11:00:00,9538.67194,9632.94198,9518.544,9525.77198,132.05262697
2018-02-01 12:30:00,9576.25916,9641.984059999999,9401.194,9408.732,127.40534455
2018-02-01 13:00:00,9406.91518,9501.7978,9362.57464,9454.71604,179.16
2018-02-01 13:30:00,9461.06004,9493.38998,9333.353579999999,9402.06098,141.47603903
2018-02-01 14:00:00,9392.7935,9393.2095,9255.72292,9291.30694,159.8
2018-02-01 16:30:00,9318.52396,9322.25798,9176.532819999999,9182.408819999999,127.37091378
2018-02-01 17:00:00,9174.0685,9225.36398,9040.57088,9088.73664,155.6329043
2018-02-01 19:30:00,9113.55822,9120.47022,9011.274000000001,9051.05842,131.31981757
2018-02-01 20:00:00,9050.384020000001,9064.65183885,8961.0,8986.316,179.25297545
2018-02-01 20:30:00,8985.7061,9169.47,8868.20084,9145.846,228.96840497
2018-02-02 00:30:00,9214.093840000001,9234.15384,8949.94998,8983.44498,360.927613578
2018-02-02 01:00:00,8970.73402,9039.63978,8877.056,8896.43698,409.198467873
2018-02-02 01:30:00,8888.946039999999,8983.4991,8814.58888,8842.03606,189.139081729
2018-02-02 02:00:00,8833.20894,8874.539560000001,8761.632000000001,8788.203259999998,93.1363274
2018-02-02 06:30:00,8771.5,8798.579979999999,8624.42526,8631.377279999999,134.78464202
2018-02-02 07:00:00,8631.30676,8726.14088,8498.86866,8688.20086,136.27476242
2018-02-02 09:00:00,8514.996000000001,8531.8564,8465.658,8509.90638,95.09
2018-02-02 09:30:00,8494.376,8512.104819999999,8319.626,8422.77802,91.36
2018-02-02 11:30:00,8341.58916,8377.830720000002,8314.47,8320.298019999998,16.57387807
2018-02-02 12:00:00,8315.968040000002,8336.17326,8238.586959999999,8297.681059999999,18.75700715
2018-02-02 12:30:00,8275.17196,8279.32198,8111.82604,8111.82604,45.082599997
2018-02-02 13:00:00,8117.664600000001,8394.73,8010.032000000001,8308.289999999999,27.05063859
2018-02-03 02:00:00,8604.963059999998,8655.821750256,8560.3329,8632.234,257.734703609
2018-02-03 02:30:00,8635.86,8708.148879999999,8604.911963475999,8676.0577,331.694952698
2018-02-03 03:00:00,8681.13388,8711.442879999999,8564.05762,8570.98162,249.506522905
2018-02-03 03:30:00,8539.20602,8542.910960000001,8306.79802,8414.08798,839.944613883
2018-02-03 04:00:00,8418.52602,8442.92948,8252.20188,8370.18374,503.555922778
2018-02-03 04:30:00,8368.27374,8475.00196,8253.288,8466.34196,369.389828204
2018-02-03 05:00:00,8467.44786,8555.4636,8425.85556,8473.00092,330.740499839
2018-02-03 05:30:00,8474.59692,8500.020799999998,8351.251079999998,8465.35058,261.514937876
2018-02-03 06:00:00,8464.740579999998,8554.973500000002,8363.725158786001,8521.542879999999,210.481227636
2018-02-03 06:30:00,8520.838,8598.18384,8458.71602,8591.82984,213.68295411
2018-02-03 07:00:00,8598.70858,8773.090400000001,8546.88462,8717.32892,398.556111631
2018-02-03 07:30:00,8727.531339999998,8793.44702,8651.36094,8689.79072,308.522378861
2018-02-03 08:00:00,8683.693080000001,8747.512579999999,8645.62642,8718.42932,211.96288968
2018-02-03 08:30:00,8716.989319999999,8743.403499999999,8605.99598,8739.5235,248.127064609
2018-02-03 09:00:00,8743.7749,8989.40598,8736.70954,8950.8275,587.814931871
2018-02-03 09:30:00,8961.721979999998,9054.45172,8875.784596779999,8889.35788,474.360903679
2018-02-03 10:00:00,8891.7559,8984.573999999999,8887.929239551999,8925.9747,264.18597967
2018-02-03 10:30:00,8919.721300000001,8919.9693,8750.086,8826.927520000001,383.364887668
2018-02-03 11:00:00,8824.5088,8872.531759999998,8768.800200000001,8820.25046,206.451313334
2018-02-03 11:30:00,8817.308,9002.74198,8755.660399999999,8966.07868,283.445894197
2018-02-03 12:00:00,8958.72574,9119.133279999998,8950.269980000001,9104.84728,342.140163497
2018-02-03 12:30:00,9105.49198,9149.00064,8976.504019999998,8994.12004,306.898310793
2018-02-03 13:00:00,8993.1573,9119.386,8975.96298,9069.894,230.204841263
2018-02-03 13:30:00,9068.554039999999,9091.851999999999,8972.89012,9082.846959999999,295.735826114
2018-02-03 14:00:00,9086.8518,9286.845800000001,9073.727164428,9263.50598,548.255227831
2018-02-03 14:30:00,9259.78168,9424.878,9198.887659999999,9319.05944,508.959749983
2018-02-03 15:00:00,9324.41598,9401.505159999999,9290.947866278,9360.81392,338.049136512
2018-02-03 15:30:00,9371.57576,9475.03798,9233.36008,9261.118100000002,515.269509718
2018-02-03 16:00:00,9263.92928,9321.803039999999,9129.08898,9189.741619999999,627.238508619
2018-02-03 16:30:00,9208.33124,9263.30126,9080.722,9164.75,451.216668406
2018-02-03 17:00:00,9176.7582,9325.858960000001,9172.34218,9313.83294,257.426193368
2018-02-03 17:30:00,9325.92764,9362.752,9229.45212,9325.82712,241.336679498
2018-02-03 18:00:00,9325.934,9335.402,9171.47415808,9204.083999999999,154.04046341
2018-02-03 18:30:00,9200.94032,9276.54274,9139.51662,9208.888739999999,151.313604285
2018-02-03 19:00:00,9210.039980000001,9406.615979999999,9201.34798,9402.16198,202.299029186
2018-02-03 19:30:00,9402.3,9407.2,9317.294,9350.28198,149.407568116
2018-02-03 20:00:00,9364.02398,9387.126799999998,9275.824,9325.77802,125.87
2018-02-03 20:30:00,9338.60528,9470.21634,9329.1756,9375.225999999999,132.50842144
2018-02-03 21:00:00,9358.729779999998,9396.122478144,9248.9002,9276.022,172.94
2018-02-03 21:30:00,9287.192720000001,9287.27072,9162.534160852001,9231.754611641998,275.674502218
2018-02-03 22:00:00,9230.743451642,9288.256140000001,9103.15344,9147.5191,177.627682936
2018-02-03 22:30:00,9148.4461,9188.08826,9072.88738,9132.449100000002,147.479861473
2018-02-03 23:00:00,9129.385460000001,9185.07252,9074.20938,9097.55806,217.900703177
2018-02-03 23:30:00,9099.29208,9149.81148,9032.55802,9077.01602,197.982145603
2018-02-04 00:00:00,9070.73802,9217.44514,9064.771753752,9212.62512,340.159346087
2018-02-04 00:30:00,9208.233219999998,9223.302002408,9133.75088,9136.614019999999,125.396350223
2018-02-04 01:00:00,9127.89636,9153.1793,9037.311819999999,9057.498,227.131433257
2018-02-04 01:30:00,9057.80158,9118.374047612,9040.0956,9100.1557,167.899393418
2018-02-04 02:00:00,9095.206020000001,9115.645999999999,8927.80402,8943.560019999999,330.753941096
2018-02-04 02:30:00,8938.572,9081.766,8931.876,8998.247339999998,258.497760482
2018-02-04 03:00:00,8999.349339999999,9116.13194,8991.87002,9084.27656,132.59
2018-02-04 03:30:00,9083.958560000001,9226.77036,9080.382560000002,9223.539999999999,193.69882287
2018-02-04 04:00:00,9228.12398,9246.081999999999,9181.506,9224.05058,147.175385134
2018-02-04 04:30:00,9223.28432,9246.06746,9080.972960000001,9086.35498,157.967723607
